Customer_ID,Modelo,Edad,ZONA,Fuel,MOTIVO_VENTA,prob_churn,segmento_riesgo,cltv,evr,roi_intervencion,accion_recomendada,intensidad
108305,B,43,CENTRO,HÍBRIDO,Particular,0.457987,Alto,84.4,38.66,14.698,Llamada personal + Descuento flota,Alta
105286,A,39,SUR,HÍBRIDO,Particular,0.23287,Alto,141.25,32.89,13.157,Llamada personal + Descuento flota,Alta
101274,I,37,ESTE,HÍBRIDO,Particular,0.39281,Alto,178.89,70.27,18.941,Llamada personal + Descuento flota,Alta
100404,D,49,CENTRO,HÍBRIDO,Particular,0.485069,Alto,80.11,38.86,13.4,Email/SMS + Descuento servicio,Media
103333,J,39,CENTRO,HÍBRIDO,Particular,0.608957,Alto,-9.93,0.0,0.0,Email/SMS informativo,Media
103857,A,31,CENTRO,HÍBRIDO,No Particular,0.225919,Alto,144.4,32.62,13.049,Llamada personal + Descuento flota,Alta
108493,I,51,CENTRO,HÍBRIDO,No Particular,0.14089,Medio,409.2,57.65,15.54,Email personalizado + Descuento bajo riesgo,Media
103574,I,28,ESTE,ELÉCTRICO,Particular,0.588777,Alto,87.06,51.26,13.817,Llamada personal + Descuento flota,Alta
101666,I,52,CENTRO,HÍBRIDO,Particular,0.082728,Medio,490.4,40.57,10.935,Email personalizado + Descuento bajo riesgo,Media
107181,D,25,CENTRO,HÍBRIDO,Particular,0.004371,Bajo,386.4,1.69,0.582,Newsletter de fidelización,Baja
103586,A,54,ESTE,HÍBRIDO,Particular,0.670854,Alto,29.34,19.68,7.872,Email/SMS informativo,Media
102015,J,29,NORTE,HÍBRIDO,Particular,0.093418,Medio,-58.68,0.0,0.0,Newsletter,Baja
104526,B,40,CENTRO,HÍBRIDO,Particular,0.620032,Alto,45.94,28.48,10.831,Email/SMS + Descuento servicio,Media
107911,A,46,CENTRO,HÍBRIDO,Particular,0.177533,Medio,168.1,29.84,11.937,Email personalizado + Descuento bajo riesgo,Media
107418,D,37,CENTRO,HÍBRIDO,Particular,0.563976,Alto,59.58,33.6,11.587,Email/SMS + Descuento servicio,Media
105776,I,42,CENTRO,HÍBRIDO,Particular,0.097398,Medio,468.66,45.65,12.304,Email personalizado + Descuento bajo riesgo,Media
101848,B,48,CENTRO,HÍBRIDO,Particular,0.811632,Alto,17.7,14.36,5.461,Email/SMS informativo,Media
78157,J,36,ESTE,HÍBRIDO,Particular,0.343817,Alto,-26.15,0.0,0.0,Email/SMS informativo,Media
101599,D,49,CENTRO,HÍBRIDO,Particular,0.604172,Alto,50.8,30.69,10.584,Email/SMS + Descuento servicio,Media
102518,B,43,CENTRO,HÍBRIDO,Particular,0.616052,Alto,46.69,28.76,10.937,Email/SMS + Descuento servicio,Media
100804,E,51,CENTRO,HÍBRIDO,Particular,0.522729,Alto,84.19,44.01,14.429,Llamada personal + Descuento flota,Alta
103989,I,37,CENTRO,HÍBRIDO,Particular,0.655797,Alto,65.89,43.21,11.646,Email/SMS + Descuento servicio,Media
104020,B,40,ESTE,HÍBRIDO,Particular,0.691305,Alto,33.78,23.35,8.878,Email/SMS informativo,Media
106816,B,33,ESTE,HÍBRIDO,Particular,0.573284,Alto,55.3,31.7,12.054,Email/SMS + Descuento servicio,Media
106299,A,52,ESTE,HÍBRIDO,Particular,0.71084,Alto,24.42,17.36,6.942,Email/SMS informativo,Media
102513,D,46,ESTE,HÍBRIDO,Particular,0.624857,Alto,46.66,29.16,10.054,Email/SMS + Descuento servicio,Media
101065,B,60,CENTRO,HÍBRIDO,Particular,0.738242,Alto,26.92,19.88,7.557,Email/SMS informativo,Media
75279,I,33,ESTE,HÍBRIDO,No Particular,0.644411,Alto,69.21,44.6,12.021,Email/SMS + Descuento servicio,Media
100677,A,25,NORTE,HÍBRIDO,Particular,0.123623,Medio,198.56,24.55,9.819,Email personalizado + Descuento bajo riesgo,Media
106880,C,20,CENTRO,HÍBRIDO,Particular,0.453786,Alto,85.34,38.72,14.031,Llamada personal + Descuento flota,Alta
101541,B,44,CENTRO,HÍBRIDO,Particular,0.517323,Alto,68.24,35.3,13.422,Email/SMS + Descuento servicio,Media
102224,A,51,CENTRO,HÍBRIDO,Particular,0.72103,Alto,23.24,16.76,6.703,Email/SMS informativo,Media
105962,B,32,CENTRO,HÍBRIDO,Particular,0.488274,Alto,75.81,37.02,14.074,Email/SMS + Descuento servicio,Media
102906,I,36,CENTRO,HÍBRIDO,Particular,0.062337,Medio,522.11,32.55,8.773,Email personalizado + Descuento bajo riesgo,Media
103553,H,50,ESTE,HÍBRIDO,Particular,0.008977,Bajo,618.49,5.55,1.573,Newsletter de fidelización,Baja
104684,A,45,CENTRO,HÍBRIDO,No Particular,0.713186,Alto,24.14,17.22,6.887,Email/SMS informativo,Media
107804,B,53,CENTRO,ELÉCTRICO,Particular,0.43054,Alto,92.87,39.98,15.203,Llamada personal + Descuento flota,Alta
106753,B,37,CENTRO,HÍBRIDO,No Particular,0.738504,Alto,26.89,19.86,7.55,Email/SMS informativo,Media
100429,D,44,CENTRO,HÍBRIDO,Particular,0.637865,Alto,44.18,28.18,9.717,Email/SMS + Descuento servicio,Media
103406,D,40,NORTE,HÍBRIDO,Particular,0.639572,Alto,43.86,28.05,9.672,Email/SMS + Descuento servicio,Media
102303,B,51,ESTE,HÍBRIDO,No Particular,0.445548,Alto,88.16,39.28,14.935,Llamada personal + Descuento flota,Alta
104070,B,35,CENTRO,HÍBRIDO,No Particular,0.787721,Alto,20.52,16.17,6.147,Email/SMS informativo,Media
108222,I,56,SUR,HÍBRIDO,No Particular,0.011073,Bajo,610.06,6.76,1.821,Newsletter de fidelización,Baja
64960,I,29,SUR,HÍBRIDO,Particular,0.235965,Alto,302.09,71.28,19.214,Llamada personal + Descuento flota + Revisión gratuita,Alta
103860,B,33,CENTRO,HÍBRIDO,Particular,0.643419,Alto,41.69,26.82,10.199,Email/SMS + Descuento servicio,Media
100377,B,41,CENTRO,HÍBRIDO,Particular,0.014304,Bajo,348.35,4.98,1.895,Newsletter de fidelización,Baja
105432,B,44,ESTE,HÍBRIDO,Particular,0.013577,Bajo,349.1,4.74,1.802,Newsletter de fidelización,Baja
106915,D,35,CENTRO,HÍBRIDO,Particular,0.52584,Alto,68.91,36.24,12.495,Email/SMS + Descuento servicio,Media
105976,I,31,ESTE,HÍBRIDO,Particular,0.120923,Medio,435.6,52.67,14.198,Email personalizado + Descuento bajo riesgo,Media
101475,B,31,CENTRO,HÍBRIDO,Particular,0.531441,Alto,64.78,34.43,13.09,Email/SMS + Descuento servicio,Media
4640,A,29,CENTRO,HÍBRIDO,Particular,0.652639,Alto,31.75,20.72,8.29,Email/SMS informativo,Media
26224,H,32,CENTRO,HÍBRIDO,Particular,0.004536,Bajo,626.81,2.84,0.805,Newsletter de fidelización,Baja
102315,B,59,NORTE,HÍBRIDO,Particular,0.583316,Alto,53.19,31.03,11.797,Email/SMS + Descuento servicio,Media
104217,I,35,ESTE,HÍBRIDO,Particular,0.002553,Bajo,625.89,1.6,0.431,Newsletter de fidelización,Baja
106252,B,56,ESTE,HÍBRIDO,Particular,0.737106,Alto,27.08,19.96,7.59,Email/SMS informativo,Media
100261,H,42,ESTE,HÍBRIDO,Particular,0.008887,Bajo,618.66,5.5,1.558,Newsletter de fidelización,Baja
107412,B,37,CENTRO,HÍBRIDO,Particular,0.52681,Alto,65.9,34.72,13.2,Email/SMS + Descuento servicio,Media
103839,A,39,NORTE,HÍBRIDO,Particular,0.730007,Alto,22.23,16.23,6.492,Email/SMS informativo,Media
102659,A,28,CENTRO,HÍBRIDO,Particular,0.556,Alto,46.8,26.02,10.408,Email/SMS + Descuento servicio,Media
107024,A,49,CENTRO,HÍBRIDO,Particular,0.08773,Medio,221.5,19.43,7.773,Email personalizado + Descuento bajo riesgo,Media
103178,I,47,ESTE,HÍBRIDO,Particular,0.546588,Alto,102.63,56.1,15.121,Llamada personal + Descuento flota,Alta
87719,I,29,CENTRO,HÍBRIDO,Particular,0.002757,Bajo,625.5,1.72,0.465,Newsletter de fidelización,Baja
101314,A,39,CENTRO,HÍBRIDO,Particular,0.685519,Alto,27.47,18.83,7.533,Email/SMS informativo,Media
104127,B,32,ESTE,HÍBRIDO,Particular,0.283093,Alto,151.82,42.98,16.342,Llamada personal + Descuento flota,Alta
100518,D,35,ESTE,HÍBRIDO,Particular,0.58886,Alto,54.03,31.81,10.97,Email/SMS + Descuento servicio,Media
102619,C,45,CENTRO,HÍBRIDO,Particular,0.621217,Alto,45.08,28.01,10.147,Email/SMS + Descuento servicio,Media
102631,B,37,ESTE,HÍBRIDO,Particular,0.623681,Alto,45.26,28.23,10.733,Email/SMS + Descuento servicio,Media
100272,B,56,CENTRO,HÍBRIDO,Particular,0.008456,Bajo,354.42,3.0,1.14,Newsletter de fidelización,Baja
22252,B,31,SUR,HÍBRIDO,Particular,0.411552,Alto,99.13,40.8,15.512,Llamada personal + Descuento flota,Alta
105120,A,53,CENTRO,HÍBRIDO,Particular,0.739553,Alto,21.18,15.67,6.267,Email/SMS informativo,Media
100077,D,49,CENTRO,HÍBRIDO,Particular,0.387046,Alto,113.27,43.84,15.118,Llamada personal + Descuento flota,Alta
21342,D,59,ESTE,HÍBRIDO,Particular,0.043726,Medio,343.04,15.0,5.172,Email personalizado + Descuento bajo riesgo,Media
91729,J,57,CENTRO,HÍBRIDO,Particular,0.249001,Alto,-35.81,0.0,0.0,Email/SMS informativo,Media
102853,B,44,CENTRO,HÍBRIDO,Particular,0.678653,Alto,35.77,24.28,9.23,Email/SMS informativo,Media
66877,D,26,CENTRO,HÍBRIDO,Particular,0.567611,Alto,58.75,33.34,11.498,Email/SMS + Descuento servicio,Media
101291,A,58,SUR,HÍBRIDO,No Particular,0.438852,Alto,71.48,31.37,12.547,Email/SMS + Descuento servicio,Media
103963,H,59,NORTE,HÍBRIDO,Particular,0.011612,Bajo,613.6,7.13,2.018,Newsletter de fidelización,Baja
103604,I,58,SUR,HÍBRIDO,Particular,0.37572,Alto,189.72,71.28,19.213,Llamada personal + Descuento flota,Alta
102937,I,56,CENTRO,HÍBRIDO,Particular,0.109805,Medio,450.96,49.52,13.347,Email personalizado + Descuento bajo riesgo,Media
103807,B,78,SUR,HÍBRIDO,Particular,0.234826,Alto,177.21,41.61,15.822,Llamada personal + Descuento flota,Alta
106296,B,45,CENTRO,HÍBRIDO,Particular,0.621436,Alto,45.68,28.39,10.793,Email/SMS + Descuento servicio,Media
101758,B,39,CENTRO,HÍBRIDO,Particular,0.490066,Alto,75.32,36.91,14.036,Email/SMS + Descuento servicio,Media
105706,D,66,ESTE,HÍBRIDO,Particular,0.598095,Alto,52.06,31.14,10.738,Email/SMS + Descuento servicio,Media
105886,B,54,CENTRO,HÍBRIDO,No Particular,0.261199,Alto,162.9,42.55,16.179,Llamada personal + Descuento flota,Alta
107241,J,69,ESTE,HÍBRIDO,Particular,0.254236,Alto,-35.2,0.0,0.0,Email/SMS informativo,Media
83548,I,50,CENTRO,HÍBRIDO,Particular,0.630099,Alto,73.54,46.34,12.49,Email/SMS + Descuento servicio,Media
103213,C,28,CENTRO,HÍBRIDO,Particular,0.780666,Alto,20.93,16.34,5.919,Email/SMS informativo,Media
101647,B,45,ESTE,HÍBRIDO,Particular,0.719171,Alto,29.61,21.29,8.096,Email/SMS informativo,Media
15980,B,55,SUR,HÍBRIDO,Particular,0.497329,Alto,73.38,36.49,13.876,Email/SMS + Descuento servicio,Media
104990,I,50,CENTRO,HÍBRIDO,Particular,0.680212,Alto,59.1,40.2,10.836,Email/SMS + Descuento servicio,Media
100969,I,58,CENTRO,ELÉCTRICO,Particular,0.003246,Bajo,624.58,2.03,0.546,Newsletter de fidelización,Baja
107125,B,60,CENTRO,HÍBRIDO,Particular,0.006193,Bajo,356.8,2.21,0.84,Newsletter de fidelización,Baja
107238,D,37,CENTRO,HÍBRIDO,Particular,0.052906,Medio,333.57,17.65,6.086,Email personalizado + Descuento bajo riesgo,Media
106352,D,33,ESTE,HÍBRIDO,No Particular,0.584546,Alto,54.96,32.13,11.078,Email/SMS + Descuento servicio,Media
104216,D,53,ESTE,HÍBRIDO,Particular,0.758972,Alto,24.85,18.86,6.502,Email/SMS informativo,Media
105228,J,42,ESTE,HÍBRIDO,Particular,0.598725,Alto,-10.35,0.0,0.0,Email/SMS informativo,Media
101804,I,42,CENTRO,ELÉCTRICO,Particular,0.021145,Bajo,591.8,12.51,3.373,Newsletter de fidelización,Baja
103867,A,32,CENTRO,HÍBRIDO,Particular,0.654217,Alto,31.54,20.63,8.254,Email/SMS informativo,Media
104783,B,33,CENTRO,HÍBRIDO,Particular,0.652428,Alto,40.12,26.18,9.953,Email/SMS + Descuento servicio,Media
102640,B,30,CENTRO,HÍBRIDO,Particular,0.449385,Alto,86.99,39.09,14.863,Llamada personal + Descuento flota,Alta
107566,D,41,ESTE,HÍBRIDO,Particular,0.686172,Alto,35.7,24.5,8.448,Email/SMS informativo,Media
99496,D,33,CENTRO,HÍBRIDO,Particular,0.283076,Alto,160.75,45.5,15.691,Llamada personal + Descuento flota,Alta
105422,B,35,ESTE,HÍBRIDO,No Particular,0.594721,Alto,50.86,30.25,11.5,Email/SMS + Descuento servicio,Media
102390,A,38,CENTRO,HÍBRIDO,Particular,0.714622,Alto,23.98,17.13,6.854,Email/SMS informativo,Media
102412,B,49,CENTRO,HÍBRIDO,Particular,0.627288,Alto,44.59,27.97,10.636,Email/SMS + Descuento servicio,Media
101740,B,22,ESTE,HÍBRIDO,Particular,0.010077,Bajo,352.73,3.55,1.352,Newsletter de fidelización,Baja
46724,B,36,ESTE,HÍBRIDO,Particular,0.739641,Alto,26.73,19.77,7.518,Email/SMS informativo,Media
104971,C,35,CENTRO,HÍBRIDO,Particular,0.645298,Alto,40.73,26.28,9.523,Email/SMS + Descuento servicio,Media
101222,B,71,CENTRO,ELÉCTRICO,Particular,0.295598,Alto,145.79,43.1,16.386,Llamada personal + Descuento flota,Alta
22651,I,48,CENTRO,HÍBRIDO,Particular,0.152302,Medio,394.76,60.12,16.206,Email personalizado + Descuento bajo riesgo,Media
56681,I,36,CENTRO,HÍBRIDO,Particular,0.142771,Medio,406.79,58.08,15.654,Email personalizado + Descuento bajo riesgo,Media
80074,D,30,ESTE,HÍBRIDO,Particular,0.593448,Alto,53.05,31.48,10.855,Email/SMS + Descuento servicio,Media
103376,I,40,ESTE,HÍBRIDO,Particular,0.297704,Alto,246.73,73.45,19.799,Llamada personal + Descuento flota,Alta
102145,B,34,ESTE,HÍBRIDO,Particular,0.686882,Alto,34.47,23.67,9.001,Email/SMS informativo,Media
96414,A,35,ESTE,HÍBRIDO,Particular,0.587641,Alto,41.43,24.34,9.737,Email/SMS + Descuento servicio,Media
106592,C,48,CENTRO,HÍBRIDO,Particular,0.640713,Alto,41.54,26.61,9.643,Email/SMS + Descuento servicio,Media
101549,I,36,CENTRO,HÍBRIDO,Particular,0.005195,Bajo,620.94,3.23,0.869,Newsletter de fidelización,Baja
101573,I,27,CENTRO,HÍBRIDO,Particular,0.503983,Alto,120.42,60.69,16.358,Llamada personal + Descuento flota,Alta
101080,A,23,ESTE,HÍBRIDO,Particular,0.039684,Medio,255.91,10.16,4.062,Email personalizado + Descuento bajo riesgo,Media
104194,D,51,CENTRO,HÍBRIDO,Particular,0.491764,Alto,78.18,38.45,13.257,Email/SMS + Descuento servicio,Media
100538,H,48,CENTRO,ELÉCTRICO,Particular,0.002973,Bajo,629.76,1.87,0.53,Newsletter de fidelización,Baja
55633,B,30,NORTE,HÍBRIDO,Particular,0.420086,Alto,96.27,40.44,15.377,Llamada personal + Descuento flota,Alta
24056,A,38,CENTRO,HÍBRIDO,Particular,0.628081,Alto,35.21,22.11,8.845,Email/SMS informativo,Media
105678,I,28,ESTE,HÍBRIDO,No Particular,0.005912,Bajo,619.6,3.66,0.987,Newsletter de fidelización,Baja
108013,A,35,CENTRO,HÍBRIDO,Particular,0.598792,Alto,39.64,23.74,9.495,Email/SMS + Descuento servicio,Media
105661,I,29,CENTRO,HÍBRIDO,Particular,0.100083,Medio,464.78,46.52,12.538,Email personalizado + Descuento bajo riesgo,Media
100325,D,57,SUR,HÍBRIDO,No Particular,0.665352,Alto,39.22,26.09,8.998,Email/SMS informativo,Media
104730,B,35,CENTRO,HÍBRIDO,Particular,0.179953,Medio,210.61,37.9,14.411,Email personalizado + Descuento bajo riesgo,Media
4381,B,53,CENTRO,HÍBRIDO,Particular,0.007491,Bajo,355.44,2.66,1.012,Newsletter de fidelización,Baja
105898,D,30,ESTE,HÍBRIDO,Particular,0.658169,Alto,40.48,26.64,9.186,Email/SMS + Descuento servicio,Media
106451,I,53,ESTE,HÍBRIDO,Particular,0.597443,Alto,84.09,50.24,13.542,Llamada personal + Descuento flota,Alta
108229,I,40,CENTRO,HÍBRIDO,No Particular,0.020786,Bajo,592.44,12.31,3.319,Newsletter de fidelización,Baja
102267,D,38,ESTE,HÍBRIDO,No Particular,0.648365,Alto,42.24,27.39,9.443,Email/SMS + Descuento servicio,Media
106490,B,26,ESTE,HÍBRIDO,Particular,0.700256,Alto,32.4,22.69,8.628,Email/SMS informativo,Media
104338,A,36,CENTRO,HÍBRIDO,Particular,0.740586,Alto,21.07,15.61,6.242,Email/SMS informativo,Media
105319,I,52,ESTE,HÍBRIDO,Particular,0.605942,Alto,81.25,49.23,13.271,Llamada personal + Descuento flota,Alta
102508,D,42,NORTE,HÍBRIDO,Particular,0.666011,Alto,39.1,26.04,8.98,Email/SMS informativo,Media
106668,C,44,ESTE,HÍBRIDO,Particular,0.671953,Alto,36.24,24.35,8.824,Email/SMS informativo,Media
106408,H,39,SUR,HÍBRIDO,Particular,0.002673,Bajo,630.32,1.68,0.477,Newsletter de fidelización,Baja
108402,A,35,ESTE,HÍBRIDO,Particular,0.775771,Alto,17.43,13.52,5.408,Email/SMS informativo,Media
105824,A,51,CENTRO,HÍBRIDO,No Particular,0.557545,Alto,46.53,25.94,10.376,Email/SMS + Descuento servicio,Media
98134,D,35,CENTRO,HÍBRIDO,Particular,0.671318,Alto,38.19,25.64,8.84,Email/SMS informativo,Media
100006,B,46,CENTRO,HÍBRIDO,Particular,0.74144,Alto,26.49,19.64,7.467,Email/SMS informativo,Media
106175,B,56,CENTRO,HÍBRIDO,Particular,0.732205,Alto,27.76,20.33,7.728,Email/SMS informativo,Media
101047,B,38,CENTRO,HÍBRIDO,Particular,0.478369,Alto,78.54,37.57,14.285,Email/SMS + Descuento servicio,Media
107178,B,71,ESTE,HÍBRIDO,Particular,0.004705,Bajo,358.37,1.69,0.641,Newsletter de fidelización,Baja
104183,I,43,NORTE,HÍBRIDO,No Particular,0.157456,Medio,388.39,61.15,16.484,Email personalizado + Descuento bajo riesgo,Media
102666,I,45,CENTRO,HÍBRIDO,Particular,0.323003,Alto,226.78,73.25,19.744,Llamada personal + Descuento flota,Alta
104657,D,60,NORTE,HÍBRIDO,Particular,0.645004,Alto,42.85,27.64,9.531,Email/SMS + Descuento servicio,Media
94505,B,38,NORTE,HÍBRIDO,Particular,0.647582,Alto,40.96,26.53,10.086,Email/SMS + Descuento servicio,Media
103265,D,46,ESTE,HÍBRIDO,Particular,0.238837,Alto,185.78,44.37,15.301,Llamada personal + Descuento flota,Alta
104396,B,52,ESTE,HÍBRIDO,Particular,0.674436,Alto,36.45,24.58,9.347,Email/SMS informativo,Media
107966,D,41,CENTRO,HÍBRIDO,Particular,0.645489,Alto,42.76,27.6,9.518,Email/SMS + Descuento servicio,Media
101752,I,56,ESTE,HÍBRIDO,Particular,0.350821,Alto,206.5,72.45,19.527,Llamada personal + Descuento flota,Alta
105856,H,38,CENTRO,HÍBRIDO,Particular,0.005998,Bajo,624.06,3.74,1.06,Newsletter de fidelización,Baja
106677,A,34,CENTRO,HÍBRIDO,Particular,0.612002,Alto,37.6,23.01,9.204,Email/SMS informativo,Media
107280,A,40,CENTRO,HÍBRIDO,Particular,0.682782,Alto,27.81,18.99,7.596,Email/SMS informativo,Media
100941,D,37,ESTE,HÍBRIDO,Particular,0.638948,Alto,43.97,28.1,9.689,Email/SMS + Descuento servicio,Media
106173,B,34,CENTRO,HÍBRIDO,Particular,0.716482,Alto,30.0,21.49,8.172,Email/SMS informativo,Media
106996,D,35,ESTE,HÍBRIDO,Particular,0.685091,Alto,35.88,24.58,8.476,Email/SMS informativo,Media
104636,C,33,CENTRO,HÍBRIDO,Particular,0.634397,Alto,42.67,27.07,9.807,Email/SMS + Descuento servicio,Media
101658,D,43,ESTE,HÍBRIDO,Particular,0.065863,Medio,320.61,21.12,7.282,Email personalizado + Descuento bajo riesgo,Media
100468,I,36,CENTRO,ELÉCTRICO,Particular,0.364714,Alto,196.98,71.84,19.365,Llamada personal + Descuento flota,Alta
107405,I,23,CENTRO,HÍBRIDO,Particular,0.448052,Alto,147.43,66.06,17.805,Llamada personal + Descuento flota,Alta
66609,I,40,CENTRO,HÍBRIDO,No Particular,0.00615,Bajo,619.16,3.81,1.026,Newsletter de fidelización,Baja
105256,A,51,CENTRO,HÍBRIDO,Particular,0.584331,Alto,41.97,24.52,9.809,Email/SMS + Descuento servicio,Media
101472,B,53,ESTE,HÍBRIDO,Particular,0.659772,Alto,38.87,25.65,9.752,Email/SMS informativo,Media
108323,I,49,NORTE,HÍBRIDO,Particular,0.623282,Alto,75.66,47.16,12.711,Email/SMS + Descuento servicio,Media
100505,B,39,ESTE,HÍBRIDO,Particular,0.627461,Alto,44.56,27.96,10.631,Email/SMS + Descuento servicio,Media
106859,I,31,CENTRO,ELÉCTRICO,Particular,0.001603,Bajo,627.67,1.01,0.271,Newsletter de fidelización,Baja
100852,I,28,CENTRO,HÍBRIDO,Particular,0.008445,Bajo,614.9,5.19,1.4,Newsletter de fidelización,Baja
60376,B,60,ESTE,HÍBRIDO,Particular,0.760777,Alto,23.91,18.19,6.917,Email/SMS informativo,Media
104737,H,28,CENTRO,HÍBRIDO,Particular,0.0045,Bajo,626.87,2.82,0.799,Newsletter de fidelización,Baja
106991,C,52,CENTRO,HÍBRIDO,Particular,0.675338,Alto,35.7,24.11,8.734,Email/SMS informativo,Media
57809,B,49,CENTRO,HÍBRIDO,Particular,0.491522,Alto,74.93,36.83,14.004,Email/SMS + Descuento servicio,Media
105315,B,26,CENTRO,HÍBRIDO,Particular,0.512832,Alto,69.37,35.57,13.526,Email/SMS + Descuento servicio,Media
100014,B,56,CENTRO,HÍBRIDO,Particular,0.712114,Alto,30.64,21.82,8.295,Email/SMS informativo,Media
103066,B,45,CENTRO,HÍBRIDO,No Particular,0.595469,Alto,50.71,30.19,11.481,Email/SMS + Descuento servicio,Media
105064,C,48,ESTE,HÍBRIDO,Particular,0.707766,Alto,30.7,21.73,7.874,Email/SMS informativo,Media
108311,I,50,CENTRO,HÍBRIDO,Particular,0.551847,Alto,100.59,55.51,14.962,Llamada personal + Descuento flota,Alta
101483,I,45,SUR,ELÉCTRICO,Particular,0.065218,Medio,517.52,33.75,9.097,Email personalizado + Descuento bajo riesgo,Media
102911,D,41,ESTE,HÍBRIDO,Particular,0.655399,Alto,40.97,26.85,9.259,Email/SMS + Descuento servicio,Media
102462,I,51,CENTRO,HÍBRIDO,Particular,0.476705,Alto,133.03,63.42,17.094,Llamada personal + Descuento flota,Alta
107283,E,45,NORTE,HÍBRIDO,Particular,0.01125,Bajo,457.03,5.14,1.686,Newsletter de fidelización,Baja
104528,D,50,ESTE,HÍBRIDO,Particular,0.300705,Alto,151.64,45.6,15.724,Llamada personal + Descuento flota,Alta
84222,A,71,CENTRO,HÍBRIDO,No Particular,0.539305,Alto,49.83,26.88,10.75,Email/SMS + Descuento servicio,Media
106589,D,49,CENTRO,HÍBRIDO,Particular,0.690114,Alto,35.06,24.19,8.343,Email/SMS informativo,Media
100354,J,32,CENTRO,HÍBRIDO,Particular,0.303474,Alto,-29.93,0.0,0.0,Email/SMS informativo,Media
103997,D,32,ESTE,HÍBRIDO,Particular,0.539023,Alto,65.57,35.34,12.187,Email/SMS + Descuento servicio,Media
102679,B,31,ESTE,HÍBRIDO,Particular,0.636132,Alto,42.99,27.34,10.397,Email/SMS + Descuento servicio,Media
8686,A,35,CENTRO,HÍBRIDO,Particular,0.723327,Alto,22.98,16.62,6.649,Email/SMS informativo,Media
102528,C,49,NORTE,HÍBRIDO,Particular,0.579717,Alto,53.32,30.91,11.199,Email/SMS + Descuento servicio,Media
104525,C,29,SUR,HÍBRIDO,Particular,0.715108,Alto,29.63,21.19,7.678,Email/SMS informativo,Media
94367,A,68,ESTE,HÍBRIDO,Particular,0.342028,Alto,99.19,33.93,13.57,Llamada personal + Descuento flota,Alta
104069,C,45,ESTE,HÍBRIDO,Particular,0.135688,Medio,245.72,33.34,12.08,Email personalizado + Descuento bajo riesgo,Media
103180,D,42,ESTE,HÍBRIDO,Particular,0.641909,Alto,43.42,27.87,9.612,Email/SMS + Descuento servicio,Media
105421,D,57,CENTRO,HÍBRIDO,No Particular,0.545804,Alto,63.9,34.88,12.026,Email/SMS + Descuento servicio,Media
102686,D,59,CENTRO,HÍBRIDO,No Particular,0.629297,Alto,45.8,28.82,9.939,Email/SMS + Descuento servicio,Media
84515,B,66,ESTE,ELÉCTRICO,Particular,0.289609,Alto,148.65,43.05,16.369,Llamada personal + Descuento flota,Alta
104867,J,28,NORTE,HÍBRIDO,No Particular,0.35414,Alto,-25.25,0.0,0.0,Email/SMS informativo,Media
106242,I,34,CENTRO,HÍBRIDO,Particular,0.403356,Alto,172.48,69.57,18.752,Llamada personal + Descuento flota,Alta
107326,B,55,ESTE,HÍBRIDO,Particular,0.42699,Alto,94.01,40.14,15.263,Llamada personal + Descuento flota,Alta
102352,I,40,CENTRO,HÍBRIDO,Particular,0.193511,Medio,346.34,67.02,18.065,Email personalizado + Descuento bajo riesgo,Media
87506,A,26,CENTRO,HÍBRIDO,Particular,0.069063,Medio,234.34,16.18,6.474,Email personalizado + Descuento bajo riesgo,Media
105636,C,39,NORTE,HÍBRIDO,Particular,0.644487,Alto,40.87,26.34,9.544,Email/SMS + Descuento servicio,Media
103579,B,54,CENTRO,HÍBRIDO,Particular,0.67307,Alto,36.67,24.68,9.385,Email/SMS informativo,Media
104325,A,59,CENTRO,HÍBRIDO,Particular,0.598738,Alto,39.65,23.74,9.496,Email/SMS + Descuento servicio,Media
107959,B,36,CENTRO,HÍBRIDO,Particular,0.739434,Alto,26.76,19.79,7.524,Email/SMS informativo,Media
107710,I,54,SUR,HÍBRIDO,Particular,0.668062,Alto,62.42,41.7,11.24,Email/SMS + Descuento servicio,Media
100158,I,42,NORTE,ELÉCTRICO,Particular,0.00094,Bajo,628.92,0.59,0.159,Newsletter de fidelización,Baja
106328,B,49,CENTRO,HÍBRIDO,Particular,0.402537,Alto,102.22,41.15,15.646,Llamada personal + Descuento flota,Alta
100047,A,32,CENTRO,HÍBRIDO,No Particular,0.556733,Alto,46.67,25.98,10.393,Email/SMS + Descuento servicio,Media
101824,C,76,CENTRO,HÍBRIDO,Particular,0.692967,Alto,32.93,22.82,8.267,Email/SMS informativo,Media
101188,A,39,CENTRO,HÍBRIDO,Particular,0.7069,Alto,24.88,17.59,7.035,Email/SMS informativo,Media
100084,I,58,CENTRO,ELÉCTRICO,Particular,0.088713,Medio,481.43,42.71,11.512,Email personalizado + Descuento bajo riesgo,Media
108101,D,33,ESTE,HÍBRIDO,Particular,0.045761,Medio,340.92,15.6,5.38,Email personalizado + Descuento bajo riesgo,Media
102296,A,24,ESTE,HÍBRIDO,Particular,0.664426,Alto,30.18,20.05,8.02,Email/SMS informativo,Media
107663,H,50,CENTRO,HÍBRIDO,Particular,0.003533,Bajo,628.7,2.22,0.629,Newsletter de fidelización,Baja
